type,page,url,follow,Link Position,Link Origin
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/david-smith,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/weddings/pastedimagebase642-2.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/rita-ramirez,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/jennifer-moore,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/weddings/pastedimagebase645.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/weddings/pastedimagebase641-2.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/anthony-esparza,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/kyle-lindert,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/amanda-soerheide,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/weddings/pastedimagebase644.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/weddings/pastedimagebase640-4.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/deanna-lopezmann,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/lauren-ogle,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/allen-web03.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/chris--brewer,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/brad-harrington,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/general-information,https://www.clubcorp.com/contentassets/6d96f94889924fd88211b2f4814585e8/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/travis-moore-pga,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/jayervine-2.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-national-golf-club/lifestyle/dining,https://www.clubcorp.com/contentassets/52396293115643bdb45c4734b4885d3a/47964_dining-header,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/judith-abrego,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/beyond-the-club/national-tournaments,https://www.clubcorp.com/contentassets/8dfd3820feb041a2acd2348d5d0ed969/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/our-team,https://www.clubcorp.com/globalassets/anthem-golf--country-club/team-members/executive-chef-chris-castro.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities/pickleball,https://www.clubcorp.com/contentassets/29188e8330394f728b50db65b6368b9f/header,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/events,https://www.clubcorp.com/contentassets/37153989ed804f4ca055f535ec1c9ff1/team-members/lauren-ogle,True,Aside,HTML
Hyperlink,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/events,https://www.clubcorp.com/clubs/anthem-golf-country-club/contact-us/,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story,https://www.clubcorp.com/globalassets/anthem-golf--country-club/our-story-gallery_galleryimage.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/events,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/events/pastedimagebase642-1.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/host-an-event/events,https://www.clubcorp.com/globalassets/anthem-golf--country-club/host-an-event/events/pastedimagebase640-3.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/anthemcountryclub-anthem-az-ironwood-golf-guy-clubhouse-173x95_contentlistline.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/_images/drone/dji_0630_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/_images/kingwood_fitness-expresso-people__028.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story,https://www.clubcorp.com/globalassets/anthem-golf--country-club/_images/img_0548_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/2_galleryimage3.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/_images/stonebriar_tennis-kids_104.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/activities,https://www.clubcorp.com/contentassets/62d7921bf4b046bbb0e5945b7ae1a83e/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/_images/drone/dji_0633_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/seville-golf--country-club/bocce-mom_galleryimage.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities/bocce,https://www.clubcorp.com/contentassets/e03f051f1fbf421bb0ad007393ccc2ad/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-charity-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/amenities,https://www.clubcorp.com/globalassets/anthem-golf--country-club/1_galleryimage6.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-golf-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-technology-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-alliances-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-network-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/contentassets/291cfa586ce74ddea8750ed7a9f04505/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-home-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/our-story/calendar,https://www.clubcorp.com/contentassets/6abadcb1d66946599097098200981c81/anthem_overview_ourstory_1,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-celebrate-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-14_0004.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-17_0004.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-13_0004.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/anthem-golf-country-club/membership/the-clubcorp-advantage,https://www.clubcorp.com/globalassets/anthem-golf--country-club/icon-renovations-32x32_medium.png,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-4_0001.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-8_0005.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-2_0018.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-12_0005.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-15_0006.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-3_0002.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-11_0002.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-7_0003.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-9_0004.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-5_0008.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-10_0005.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-2_0001.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/pe/153-club_corp_luxe_wedding_showcase_maggshots_photography.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-6_0003.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_food_046.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_pool-kids_084.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-16_0006.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event/weddings,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/pe/hj-luxury-modern-dallas-wedding-showcase-country-club-ceremony-judy-cordell-events.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_fitness-guy_020.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/golf/the-creek,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/the-creek/prestonwood-creeks_hole-18_0006.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_drinks_022.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event/meetings-corporate,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_meeeting-people_082.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_meeeting-people_015.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_dinning-family_067.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/pe/79-club_corp_luxe_wedding_showcase_maggshots_photography.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_tennis-group_101.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities/dining,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_patio-couple-2_006.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities/dining,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_grill-people_020.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/staff,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/james-carollo,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/tournaments-outings/tournament-planning-tips,https://www.clubcorp.com/contentassets/18c34c3f524f45e08f458f8235eb10e1/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities/dining,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_lobby-friends_029.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/staff,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/jose-rodriguez,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/host-an-event,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/pe/175-club_corp_luxe_wedding_showcase_maggshots_photography.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event/meetings-corporate,https://www.clubcorp.com/contentassets/1dc48312ea7c4c5ca5dfcf065deabc6c/anthemmeetingscorporate1800x820,True,Content,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities/dining,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_food_065.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event/meetings-corporate,https://www.clubcorp.com/contentassets/1dc48312ea7c4c5ca5dfcf065deabc6c/team-members/tina--randall,True,Aside,HTML
Hyperlink,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event/meetings-corporate,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/contact-us/,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/prestonwood-country-club/amenities/dining,https://www.clubcorp.com/globalassets/the-clubs-of-prestonwood/_images/prestonwood_hills_food_099.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/services,https://www.clubcorp.com/globalassets/bears-best-las-vegas/amenities/golf/services/services-page-1-this.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/services,https://www.clubcorp.com/globalassets/bears-best-las-vegas/amenities/golf/services/services-page-2.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/tournaments-outings/meet-the-golf-staff,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/gordon-parker,True,Content,HTML
HTTP Redirect,https://www.clubcorp.com/globalassets/bears-best-las-vegas/logos/bearsbestlasvegas_blk-ntl.png/small/,https://www.clubcorp.com/globalassets/bears-best-las-vegas/logos/bearsbestlasvegas_blk-ntl.png/small,True,,HTTP
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/contact-us,https://www.clubcorp.com/globalassets/bears-best-las-vegas/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main22,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/services,https://www.clubcorp.com/contentassets/05c65b4f1c9f48b1b43266f0fb0114ec/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/rates,https://www.clubcorp.com/contentassets/abc68940ded040ec91b39ad975a5b4f4/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://go.clubcorp.com/BBLVLocalRates,https://go.clubcorp.com/l/838503/2021-07-12/9cxh5/838503/1626102950ElLdh1zU/2021_July_BBLV_Locals_Form_header_2500x800.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/tournaments-outings/signature-services,https://www.clubcorp.com/contentassets/a5bcd31acfab462a90438f1a28eb76db/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/dining,https://www.clubcorp.com/globalassets/bears-best-las-vegas/bearsbestlasvegas-lasvegas-nv-dining-560x310.jpg_largeimage.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/jim--stanfill,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/ed-ramos,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/tournaments-outings,https://www.clubcorp.com/contentassets/7bfe3a00b1e6471ca088838894781b65/team-members/gordon-parker,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/gabe-schaefer,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/leann-morris.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/tina--randall,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/dining,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/christine-muehl,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/tracy-bowling,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/our-team,https://www.clubcorp.com/globalassets/bears-best-las-vegas/team-members/john-leistiko,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/general-information,http://www.clubcorp.com/Clubs/Bear-s-Best-Las-Vegas/Contact-Us,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/course,https://www.clubcorp.com/contentassets/b2d09eb10cee40318d68f7f49d51558d/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/dining,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/img_0951_1920.jpg,True,Content,HTML
HTTP Redirect,https://www.clubcorp.com/globalassets/bears-best-las-vegas/bears-best-las-vegas-logo/logo/,https://www.clubcorp.com/globalassets/bears-best-las-vegas/bears-best-las-vegas-logo/logo,True,,HTTP
Hyperlink,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/dining,https://members.clubcorp.com/Files/Library/MemFac_1/2021HOLIDAYTOGOCORPORATE.PDF,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/general-information,https://www.clubcorp.com/globalassets/bears-best-las-vegas/our-story/general-information/bb-lv-mtnshot.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event/events,https://www.clubcorp.com/contentassets/9ac92e923081428a80bdef48bff000f2/team-members/tina--randall,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event/events,https://www.clubcorp.com/contentassets/9ac92e923081428a80bdef48bff000f2/bblv-events-1800x820,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/Clubs/Bear-s-Best-Las-Vegas/Tournaments-Outings,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/contentassets/655ae8e7196144829108d71ed3eaa0e2/team-members/gordon-parker,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story/general-information,https://www.clubcorp.com/contentassets/fd690e55e96b48a98be8bc66ceb86ecd/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/bblv-golf-desert-image.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/tournaments-outings/awards-accolades,https://www.clubcorp.com/contentassets/cbe1cc5844294ea5b19bd8667b16f0b3/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/bblv-golf-drone-hero.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/bblv-golf-shot-with-mountain.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story,https://www.clubcorp.com/contentassets/5cd3e7fce8a145809f8aec6601ad3c99/team-members/jim--stanfill,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/our-story,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/bblv-our-story-hero.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event,https://www.clubcorp.com/contentassets/18e69fdd177342d0a6cd8ea918093571/bblv-weddings-1800x820,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/img_0940_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event,https://www.clubcorp.com/contentassets/9ae6f872897e4fab8475a5cc056546e8/team-members/tina--randall,True,Aside,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/host-an-event/meetings-corporate,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/mackenzie-murray-headshot.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event,https://www.clubcorp.com/contentassets/4616fd0b8d374c5bbb4bb05605e0c6b4/bblv-weddings-1800x820,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/host-an-event,https://www.clubcorp.com/globalassets/bears-best-las-vegas/_images/country-club-of-south_salad-drop_016.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/host-an-event/meetings-corporate,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/jazzy-bell-headshot.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf,https://www.clubcorp.com/contentassets/d8910b45f0cb4edfa8191b505a50acce/crush-it.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/host-an-event/meetings-corporate,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/lauren-foust-headshot.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/host-an-event/meetings-corporate,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/techclub-meetings-and-corporate-hero.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/bear-s-best-las-vegas/golf/paul-wilson-golf-school,https://www.clubcorp.com/contentassets/5c53c8fef71b4ec682ba92f178ca0b02/bears-best_lasvegas_nevada_golf-hole-mountains-hills-main2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/who-we-are/life-at-the-club,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/techclub-dress-code.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/who-we-are/life-at-the-club,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/megan-headshot.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-texas-tech-club/who-we-are/life-at-the-club,https://www.clubcorp.com/globalassets/the-texas-tech-club/_images/techclub-life-at-the-club-hero.jpg,True,Content,HTML
